episode_reward,step,true_episode_reward
883.49656843,3648000,883.49656843
883.49656843,3664000,883.49656843
887.8986096599999,3680000,887.8986096599999
887.8986096599999,3696000,887.8986096599999
896.08232676,3712000,896.08232676
896.08232676,3728000,896.08232676
892.0520411599999,3744000,892.0520411599999
892.0520411599999,3760000,892.0520411599999
890.5643429099999,3776000,890.5643429099999
890.5643429099999,3792000,890.5643429099999
892.0145477500002,3808000,892.0145477500002
892.0145477500002,3824000,892.0145477500002
895.5108972400002,3840000,895.5108972400002
895.5108972400002,3856000,895.5108972400002
896.7711837500001,3872000,896.7711837500001
896.7711837500001,3888000,896.7711837500001
896.3887587900001,3904000,896.3887587900001
896.3887587900001,3920000,896.3887587900001
897.3009551299999,3936000,897.3009551299999
897.3009551299999,3952000,897.3009551299999
898.6251655899999,3968000,898.6251655899999
898.6251655899999,3984000,898.6251655899999
903.611583,4000000,903.611583
